RONA Elora Building Supplies	306 Wellington Rd 18, Elora, ON N0B 1S0, Canada	0730-1700	43.69112049999999	-80.41619969999999	hardware_store
CountrySense	820 Gartshore St, Fergus, ON N1M 3L7, Canada	0800-1800	43.71972270000001	-80.37965290000001	hardware_store
TSC Stores	2400 Homer Watson Blvd, Kitchener, ON N2P 2R6, Canada	0900-2000	43.38606000000001	-80.4142049	hardware_store
Redtree Robotics	45 Water St S, Kitchener, ON N2G 4Z2, Canada	0900-2000	43.4506364	-80.4943478	hardware_store
Commonwealth Plywood Distribution Waterloo	100 Randall Dr, Waterloo, ON N2V 1K5, Canada	0800-1700	43.50347300000001	-80.548081	hardware_store
TSC Stores	Saint Jacobs, 849 Weber St N, Waterloo, ON N2J 4G8, Canada	0800-2000	43.5101238	-80.55767510000001	hardware_store
Canadian Tire	325 Arthur St S, Elmira, ON N3B 3L5, Canada	0800-2000	43.58195299999999	-80.560589	hardware_store
Lowe's Home Improvement	55 Ontario St S, Milton, ON L9T 2M3, Canada	0600-2100	43.5184646	-79.87559689999999	hardware_store
United Home Hardware Building Centre - Georgetown	333 Guelph St, Georgetown, ON L7G 4B3, Canada	0800-1800	43.65002	-79.8849742	hardware_store
RONA Georgetown	348 Guelph St, Georgetown, ON L7G 4B5, Canada	0700-2100	43.6485132	-79.882654	hardware_store
County Ag Services Inc	1379 Hwy 5 W, Dundas, ON L9H 5E2, Canada	0800-1700	43.2812621	-80.0715113	hardware_store
Harness Hardware Inc	4410 Lawson Line, Wallenstein, ON N0B 2S0, Canada	0700-1700	43.58145680000001	-80.6848681	hardware_store
Grand Valley Home Hardware	202350 County Rd 109, East Garafraxa, ON L9W 7N1, Canada	0800-1800	43.8735341	-80.31197639999999	hardware_store
TSC Stores	75 Dundas St N, Cambridge, ON N1R 6G5, Canada	0800-2000	43.3586111	-80.2894444	hardware_store
BFD RONA Building Centre	5 Forwell Rd #1, Kitchener, ON N2B 1W3, Canada	0730-1700	43.4720623	-80.4369177	hardware_store
The Home Depot	9515 Mississauga Rd, Brampton, ON L6X 0B3, Canada	0600-2100	43.6591141	-79.8150622	hardware_store
TSC Stores	545 Silvercreek Pkwy N, Guelph, ON N1K 1S7, Canada	0900-1800	43.55304529999999	-80.2971278	hardware_store
JL's Home Hardware - Campus	1027 Gordon St, Guelph, ON N1G 4X1, Canada	0900-1800	43.5206775	-80.211154	hardware_store
Home Furniture - St. Jacobs	1421 King St N, St. Jacobs, ON N0B 2N0, Canada	0900-1800	43.53981909999999	-80.55368779999999	hardware_store
ONWARD HARDWARE	800 Wilson Ave Unit 2, Kitchener, ON N2C 0A2, Canada	0800-1700	43.4134852	-80.44168669999999	hardware_store
Lowe's Home Improvement	3270 Harrison Crescent, Burlington, ON L7M 0W4, Canada	0600-2100	43.4134671	-79.8128803	hardware_store
Westgate Village Home Hardware	130 Cedar St, Cambridge, ON N1S 1W4, Canada	0900-1800	43.3529153	-80.3288274	hardware_store
Ace Peel Hardware & Supply	10 Wiggins Rd, Caledon, ON L7C 3T5, Canada	0900-1730	43.77014500000001	-79.8752425	hardware_store
Wallenstein General Store Inc	7278 Line 86, Wallenstein, ON N0B 2S0, Canada	0800-1800	43.5996694	-80.6348495	hardware_store
Fairway Lumber Home Building Centre	1205 King St N, St. Jacobs, ON N0B 2N0, Canada	0700-1600	43.53090630000001	-80.55546819999999	hardware_store
Home Building Centre - Paris	246 Grand River St N, Paris, ON N3L 2P1, Canada	0700-1800	43.2067918	-80.3877527	hardware_store
RPH Distributors Ltd	36 Regan Rd, Brampton, ON L7A 1C8, Canada	Unknown	43.7051838	-79.80743729999999	hardware_store
Turkstra Lumber - Cambridge	170 Beverly St, Cambridge, ON N1R 5T8, Canada	0700-1700	43.367641	-80.30525399999999	hardware_store
The Tool Shop	566 King St E, Cambridge, ON N3H 3N2, Canada	0900-2000	43.3965088	-80.3599634	hardware_store
Chard Marketing Inc	90 Thompson Dr, Cambridge, ON N1T 2E5, Canada	Unknown	43.4066531	-80.29441	hardware_store
Lunn Gordon	6504 1 Line, Fergus, ON N1M 2W4, Canada	Unknown	43.72598869999999	-80.37031580000001	hardware_store
Home & Garden RONA / Waterdown	52 Dundas St E, Waterdown, ON L9H 0C2, Canada	0700-2100	43.31373999999999	-79.91065499999999	hardware_store
Weeks Home Hardware - Waterdown	71 Hamilton St N, Waterdown, ON L0R 2H0, Canada	0900-1800	43.3325801	-79.89957079999999	hardware_store
Upwardor Corporation	8025 Lawson Rd, Milton, ON L9T 5C4, Canada	0800-1700	43.5446982	-79.8717873	hardware_store
McKinnon Timber Mart	1 Trafalgar Rd N, Hillsburgh, ON N0B 1Z0, Canada	0700-1800	43.7814286	-80.1314209	hardware_store
Sai Bhakti Dham	52 McIntyre Pl Unit A, Kitchener, ON N2R 1G3, Canada	1900-2030	43.40468889999999	-80.47691789999999	hindu_temple
Vaishno Devi Temple	3259 Regional Rd 25, Oakville, ON L6M 4J3, Canada	1500-1830	43.442099	-79.7851104	hindu_temple
Shri Gauri Shankar Mandir	1061 Queen St W, Brampton, ON L6Y 0B7, Canada	0900-2100	43.6650958	-79.7825269	hindu_temple
Shiva Ganesh Mandir	16 Regan Rd Unit 44, Brampton, ON L7A 1C2, Canada	Unknown	43.7004328	-79.8016726	hindu_temple
Brahmarishi Mission of Canada. Shri Ram Dham Hindu Temple	525 Bridge St E, Kitchener, ON N2K 3C5, Canada	1700-2100	43.4797134	-80.45751949999999	hindu_temple
BAPS Shree Swaminarayan Temple	333 Speedsville Rd, Breslau, ON N0B 1M0, Canada	1800-1930	43.410622	-80.343836	hindu_temple
BAPS Shri Swaminarayan Mandir	333 Speedsville Rd, Cambridge, ON N3H 4R6, Canada	1800-1930	43.40869579999999	-80.3486198	hindu_temple
Dharmic Cultural Centre & Mandir	1264 King St E, Cambridge, ON N3H 3P8, Canada	Unknown	43.3914178	-80.3500035	hindu_temple
Hjndu	65 Old Mill Rd, Cambridge, ON N3H 4R8, Canada	Unknown	43.38182860000001	-80.3908823	hindu_temple
Shri Banke Bihari Mandir	11043 Heritage Rd, Brampton, ON L7A 0E9, Canada	0900-1200	43.677674	-79.86659499999999	hindu_temple
Shri Baba Balak Nath Temple	21 Brisdale Dr, Brampton, ON L7A 0H7, Canada	0800-2100	43.68465789999999	-79.81224110000001	hindu_temple
Best Buy	28 Pinebush Rd, Cambridge, ON N1R 8K5, Canada	1000-2100	43.4124994	-80.325485	home_goods_store
Canadian Tire	400 Weber St N, Waterloo, ON N2J 3J3, Canada	0800-2100	43.48517709999999	-80.523051	home_goods_store
The Home Depot	1450 Ottawa St S, Kitchener, ON N2E 4E2, Canada	0700-2100	43.4137794	-80.516554	home_goods_store
Canadian Tire	1080 Victoria St N, Kitchener, ON N2B 3C4, Canada	0800-2000	43.4663889	-80.46	home_goods_store
The Home Depot	1013 Maple Ave, Milton, ON L9T 0A5, Canada	0600-2100	43.53666669999999	-79.8755556	home_goods_store
Canadian Tire	385 Fairway Rd S, Kitchener, ON N2C 2N9, Canada	0800-2100	43.4197183	-80.44115959999999	home_goods_store
The Home Depot	600 King St N, Waterloo, ON N2V 2J5, Canada	0700-2100	43.5027394	-80.53322229999999	home_goods_store
The Home Depot	100 Gateway Park Dr, Kitchener, ON N2P 2J4, Canada	0600-2100	43.4076519	-80.3880743	home_goods_store
Canadian Tire	10 Woodlawn Rd E, Guelph, ON N1H 1G7, Canada	0800-2000	43.56708769999999	-80.2772579	home_goods_store
The Home Depot	35 Pinebush Rd, Cambridge, ON N1R 8E2, Canada	0600-2100	43.406592	-80.326274	home_goods_store
The Home Depot	63 Woodlawn Rd W, Guelph, ON N1H 1G8, Canada	0700-2100	43.5622222	-80.2833333	home_goods_store
HomeSense	578 King St N, Waterloo, ON N2L 6L3, Canada	1100-2000	43.5007797	-80.5305952	home_goods_store
Structube	4585 King St E unit 4-7, Kitchener, ON N2P 2G2, Canada	1000-1800	43.4035146	-80.38504580000001	home_goods_store
Long & McQuade Musical Instruments	36 King St N, Waterloo, ON N2J 2W8, Canada	1000-1800	43.4663889	-80.5222222	home_goods_store
Best Buy	215 Fairway Rd S, Kitchener, ON N2C 1X2, Canada	1000-2100	43.4212242	-80.4371766	home_goods_store
TA Appliances & Barbecues	932 Victoria St N, Kitchener, ON N2B 1W4, Canada	0900-1800	43.4649217	-80.4637346	home_goods_store
Lowe's Home Improvement	345 The Boardwalk, Waterloo, ON N2T 0A6, Canada	0600-2100	43.4372793	-80.5647118	home_goods_store
Best Buy	580 King St N Bldg. B, Waterloo, ON N2L 6L3, Canada	1000-2100	43.50163969999999	-80.5325714	home_goods_store
Canadian Tire	1400 Ottawa St S, Kitchener, ON N2E 4E2, Canada	0800-2100	43.4169444	-80.5133333	home_goods_store
The Beat Goes On	23 Wellington St E, Guelph, ON N1H 3R7, Canada	1000-1800	43.5417696	-80.2436371	home_goods_store
Canadian Tire	656 Erb St W, Waterloo, ON N2T 2Z7, Canada	0800-2100	43.4477787	-80.57384549999999	home_goods_store
The Beat Goes On	415 Hespeler Rd, Cambridge, ON N1R 6J1, Canada	1000-1800	43.3949829	-80.3227507	home_goods_store
Bouclair, now open for shopping! Curbside or in-store pickups available by appointment	1220 Steeles Ave E Unit 4-3, Milton, ON L9T 6R1, Canada	1100-1700	43.54062930000001	-79.86849869999999	home_goods_store
Canadian Tire	127 Stone Rd W, Guelph, ON N1G 5G4, Canada	0800-2100	43.5235602	-80.2305107	home_goods_store
Long & McQuade Musical Instruments	30 Arrow Rd, Guelph, ON N1K 1S6, Canada	1000-1800	43.5544297	-80.2949324	home_goods_store
Canadian Tire	65 Pinebush Rd, Cambridge, ON N1R 8P3, Canada	0800-2100	43.407232	-80.3229814	home_goods_store
Canadian Tire	10031 McLaughlin Rd, Brampton, ON L7A 2X5, Canada	0800-2100	43.69805559999999	-79.7972222	home_goods_store
Best Buy	151 Stone Rd W, Guelph, ON N1G 5L4, Canada	1000-2100	43.52423489999999	-80.2321351	home_goods_store
DOT Furniture	1436 Victoria St N, Kitchener, ON N2B 3E2, Canada	1000-1800	43.47165999999999	-80.4427439	home_goods_store
Staples	245 Strasburg Rd, Kitchener, ON N2E 3W7, Canada	1000-1800	43.4263816	-80.4870066	home_goods_store
Canadian Tire	1210 Steeles Ave E, Milton, ON L9T 6R1, Canada	0800-2100	43.5412135	-79.8709516	home_goods_store
The Brick	4283 King St E, Kitchener, ON N2P 2E9, Canada	1000-2000	43.4085651	-80.39861739999999	home_goods_store
Best Buy	1195 Maple Ave, Milton, ON L9T 0A5, Canada	1000-2100	43.5387962	-79.86851039999999	home_goods_store
Canadian Tire	300 Grand River St N, Paris, ON N3L 3R7, Canada	0900-2000	43.2107707	-80.3899905	home_goods_store
Factory Direct	1138 Victoria St N, Kitchener, ON N2B 3C9, Canada	1100-1900	43.4673996	-80.45605189999999	home_goods_store
Canadian Tire	Highland Shopping Centre, 75 Dundas St N, Cambridge, ON N1R 6G5, Canada	0900-2000	43.3590151	-80.2922203	home_goods_store
NESTERS	73 Water Street North Booth 008) at Southworks Mall, Cambridge, ON N1R 3B4, Canada	0930-1800	43.3613929	-80.314521	home_goods_store
Terra Waterdown	8 Concession 5 Rd E, Waterdown, ON L0R 2H1, Canada	0900-1800	43.33133309999999	-79.9416383	home_goods_store
Staples	620 King St N, Waterloo, ON N2J 4G8, Canada	1000-2000	43.50473480000001	-80.5352161	home_goods_store
Party City (Open for In Store Shopping)	225 Fairway Rd S, Kitchener, ON N2C 1X2, Canada	1000-2000	43.4201715	-80.43914339999999	home_goods_store
The Brick	392 Silvercreek Pkwy N, Guelph, ON N1H 1E7, Canada	1000-2000	43.54710650000001	-80.2917641	home_goods_store
Buy 'n' Sell	509 Wilson Ave #6, Kitchener, ON N2C 2M4, Canada	1100-1800	43.4192888	-80.44324999999999	home_goods_store
Green Spot Antiques	49 Cedar St, Cambridge, ON N1S 1V4, Canada	1000-1900	43.352719	-80.3212897	home_goods_store
Len's Mill Store	130 Moore Ave S, Waterloo, ON N2J 1X5, Canada	0900-1700	43.46297730000001	-80.50948729999999	home_goods_store
Swanson's Home Hardware Building Centre	166 Park St, Kitchener, ON N2G 1M8, Canada	0700-1800	43.450258	-80.504716	home_goods_store
Guelph ClimateCare	955 Woodlawn Rd W, Guelph, ON N1K 1C9, Canada	0800-1800	43.5335488	-80.3218452	home_goods_store
Giant Tiger	927 King St E, Cambridge, ON N3H 3P4, Canada	0900-2100	43.39432	-80.355066	home_goods_store
Staples	26 Pinebush Rd, Cambridge, ON N1R 8K5, Canada	1000-2000	43.4120155	-80.3260821	home_goods_store
Long & McQuade Musical Instruments	175 Beverly St, Cambridge, ON N1R 7Y9, Canada	1000-1800	43.3665126	-80.3049014	home_goods_store
Best Buy	2975 Argentia Rd, Mississauga, ON L5N 0A2, Canada	1000-2100	43.599533	-79.78507130000001	home_goods_store
HomeSense	600 Hespeler Rd, Cambridge, ON N1R 8H2, Canada	1100-2000	43.4047026	-80.3294617	home_goods_store
Milton Home Hardware Building Centre	385 Steeles Ave E, Milton, ON L9T 3G6, Canada	0800-1900	43.52584820000001	-79.8908768	home_goods_store
Len's Mill Store	3555 Broadway St, Hawkesville, ON N0B 1X0, Canada	0900-1700	43.5647481	-80.6421276	home_goods_store
Snugglers Furniture	30 Weber St N, Waterloo, ON N2J 3G6, Canada	1000-1730	43.4697936	-80.51190679999999	home_goods_store
Len's Mill Store	50 Groh Ave, Cambridge, ON N3C 1Y9, Canada	0900-1700	43.41919300000001	-80.322994	home_goods_store
Lee Valley	620 Davenport Rd, Waterloo, ON N2V 2C2, Canada	1000-1800	43.5044517	-80.5286883	home_goods_store
Staples	5-225 The Boardwalk, Kitchener, ON N2N 0B1, Canada	1000-1800	43.4349865	-80.5626817	home_goods_store
Goemans Appliances Kitchener	4585 King St E, Kitchener, ON N2P 2G2, Canada	1000-1800	43.4034177	-80.38474	home_goods_store
International Home Interiors	1373 Victoria St N, Kitchener, ON N2B 3R6, Canada	1000-1800	43.469626	-80.445424	home_goods_store
Sleep Ezzz Mattress Express	415 Hespeler Rd, Cambridge, ON N1R 6J1, Canada	1000-0600	43.395096	-80.322772	home_goods_store
St. Mary’s General Hospital	911 Queen's Blvd, Kitchener, ON N2M 1B2, Canada	Unknown	43.4381862	-80.5017925	hospital
Guelph General Hospital	115 Delhi St, Guelph, ON N1E 4J4, Canada	Unknown	43.5564733	-80.2532391	hospital
Grand River Hospital	835 King St W, Kitchener, ON N2G 1G3, Canada	Unknown	43.457141	-80.51254089999999	hospital
Derbecker's Heritage House Ltd	Woolwich, ON N0B 2N0, Canada	Unknown	43.540888	-80.54914	hospital
Waterloo Walk-In Clinic	170 University Ave W, Waterloo, ON N2L 3E9, Canada	0900-2000	43.4717593	-80.5387664	hospital
Cambridge Memorial Hospital	700 Coronation Blvd, Cambridge, ON N1R 3G2, Canada	Unknown	43.3783294	-80.3285818	hospital
Primacy - Halton Hills Family Health Team	171 Guelph St, Georgetown, ON L7G 4A1, Canada	0900-1700	43.65187039999999	-79.90639620000002	hospital
York Foot Health & Orthotics Clinic	209 Pinebush Rd #5, Cambridge, ON N1R 7H8, Canada	0900-1700	43.4107934	-80.3092543	hospital
Doctor Courtney Bell	Greengate Medical Centre, 170 Silvercreek Pkwy N Unit 2, Guelph, ON N1H 7P7, Canada	0900-1700	43.5406717	-80.28236199999999	hospital
Guelph Complete Foot & Ankle Clinic	10 Yorkshire St N, Guelph, ON N1H 5A5, Canada	Unknown	43.53945539999999	-80.25558079999999	hospital
Safety Connection	4983 Wellington Road 44, Guelph/Eramosa, ON N0B, Canada	Unknown	43.6008033	-80.1429471	hospital
Becky Uptgrove RMT	115 Norfolk St, Guelph, ON N1H 4J7, Canada	Unknown	43.5463653	-80.2526709	hospital
JOHN P SCHAMAN MD	1010 Hopewell Creek Rd, Breslau, ON N0B 1M0, Canada	Unknown	43.5095409	-80.3926344	hospital
Yasmin Alidina Hearing Aid	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	Unknown	43.51827470000001	-80.2387533	hospital
St. Jacobs Massage Therapy	3099 Sawmill Rd, St. Jacobs, ON N0B 2N0, Canada	Unknown	43.544946	-80.55319999999999	hospital
Bureau du coroner en chef	1 Stone Rd W, Guelph, ON N1G 4Y2, Canada	Unknown	43.5258421	-80.2271645	hospital
Guelph Naturopathic Healthcare Clinic	183 Norfolk St, Guelph, ON N1H 4K1, Canada	Unknown	43.5479429	-80.2542088	hospital
Medical Centre	695 Coronation Blvd, Cambridge, ON N1R 7R1, Canada	Unknown	43.3807836	-80.3290571	hospital
CML HealthCare Laboratory Services	55 Wyndham St N #214, Guelph, ON N1H 7T8, Canada	0900-1700	43.5464047	-80.2474606	hospital
Sense of Hearing Audiology & Hearing Healthcare-Guelph	83 Dawson Rd, Guelph, ON N1H 1B1, Canada	0900-1700	43.55020189999999	-80.2768198	hospital
Bayshore Infusion Clinic	89 Dawson Rd F1, Guelph, ON N1H 1B1, Canada	0800-2000	43.549124	-80.278272	hospital
Midtown Urgent Care Clinic	175 Chancellors Way #104, Guelph, ON N1G 0E9, Canada	Unknown	43.5235232	-80.2345977	hospital
Rockwood Pharmacy	175 Alma St, Rockwood, ON N0B 2K0, Canada	0900-1900	43.6165165	-80.1461054	hospital
Fuzion Foot Care & Orthotics	210 Pinebush Rd, Cambridge, ON N1R 8A9, Canada	0900-1830	43.411948	-80.3092705	hospital
Apex Health Network	1150 Franklin Blvd #102, Cambridge, ON N1R 7J2, Canada	0900-1900	43.3999746	-80.3053802	hospital
Franklin Medical Centre	1150 Franklin Blvd, Cambridge, ON N1R 7J2, Canada	0900-2000	43.3999555	-80.3054666	hospital
Julie Schroth RMT	450 Westheights Dr #8A, Kitchener, ON N2N 2B9, Canada	1400-1930	43.4177723	-80.5361185	hospital
Canamera Medical Centre	350 Conestoga Blvd, Cambridge, ON N1R 7L7, Canada	Unknown	43.3903728	-80.3143564	hospital
Grand River Hospital-Freeport Campus	3570 King St E, N 2A 2W1, Kitchener, ON N2A 2W1, Canada	Unknown	43.4255538	-80.41222859999999	hospital
Walk-In Clinic Fergus at Walmart by Jack Nathan Health	801 St David St N, Fergus, ON N1M 2L1, Canada	1700-2100	43.7120164	-80.3895447	hospital
Pharmasave Benton Medical Pharmacy	51 Benton St, Kitchener, ON N2G 3H1, Canada	0800-1800	43.4477284	-80.4885712	hospital
Union & Weber Travel Clinic	124 Weber St S, Waterloo, ON N2J 2A7, Canada	0900-1700	43.4655323	-80.5052781	hospital
Kaufman Building	40 Green St room k554, Kitchener, ON N2G 4K9, Canada	0600-2300	43.4554779	-80.51097639999999	hospital
Neworld Medical Detox - Alcohol, Drug Rehabilitation & Treatment Centre in Toronto, GTA Ontario	13604 6th Line, Limehouse, ON L0P 1H0, Canada	Unknown	43.6691745	-79.9998366	hospital
Belmont Centre for Physical Medicine	564 Belmont Ave W Ste 301, Kitchener, ON N2M 5N6, Canada	Unknown	43.4503239	-80.5154886	hospital
Belgage Medical Arts	524 Belmont Ave W, Kitchener, ON N2M 5E2, Canada	Unknown	43.44763990000001	-80.5148048	hospital
First Products Inc	15 Park Ave E, Elmira, ON N3B 2H2, Canada	0830-1630	43.5948434	-80.5542198	hospital
Immigration Medical Examiners	751 Victoria St S B106, Kitchener, ON N2M 5N4, Canada	0800-1600	43.4386027	-80.5220176	hospital
Elisa Harrison Certified Pedorthist/ Orthotics	GreenLife Business Centre, 450 Bronte St S #104, Milton, ON L9T 8T2, Canada	0800-2000	43.49974100000001	-79.87686599999999	hospital
Lasswell Medical Ltd	405 Industrial Dr, Milton, ON L9T 5B1, Canada	Unknown	43.516621	-79.900542	hospital
CPS K-W CardioPulmonary Services	430 The Boardwalk, Suite 206 Waterloo ON N2T 0C1, Waterloo, ON N2J 3Z4, Canada	0730-2000	43.4403226	-80.5648698	hospital
KING COVE IDA PHARMACY	156 Guelph St #4, Georgetown, ON L7G 4A6, Canada	0900-1730	43.6504394	-79.9096936	hospital
Sawiak Integrative Wellness Institute	232 Guelph St Level 1, Georgetown, ON L7G 4B1, Canada	Unknown	43.6499292	-79.9024302	hospital
Milton Medical Clinic	330 Bronte St S #101, Milton, ON L9T 7X1, Canada	0900-1700	43.50104320000001	-79.87921229999999	hospital
Bayshore Infusion Clinic	311 Commercial St #209, Milton, ON L9T 3Z9, Canada	0830-1730	43.509522	-79.872165	hospital
Halton Medix Family Practice and Walk-In Clinic Milton	550 Ontario St S Unit 9, Milton, ON L9T 5E4, Canada	1000-2000	43.506524	-79.86316099999999	hospital
CML HealthCare Laboratory Services	21 Surrey St W Suite 109, Guelph, ON N1H 3R3, Canada	0700-1630	43.5405019	-80.2460962	hospital
Parkside Medical Center	145 Hamilton St N Unit E2, Waterdown, ON L8B 0Y7, Canada	1000-1600	43.3362398	-79.9049526	hospital
East Waterdown Medical Centre Family Practice and Walk-in Clinic	ON L8B 0K4, 419 Dundas St E, Waterdown, ON L0R 2H1, Canada	1330-1800	43.3409643	-79.8844443	hospital
Groves Memorial Community Hospital	235 Union St E, Fergus, ON N1M 1W3, Canada	Unknown	43.7055149	-80.37314119999999	hospital
iCare Wellness & Medical Clinic	27-17 Worthington Ave, Brampton, ON L7A 2Y7, Canada	0900-2100	43.68155290000001	-79.81513079999999	hospital
Halton Medix Family Practice and Walk-In Clinic	4265 Thomas Alton Blvd, Burlington, ON L7M 0M9, Canada	0900-2000	43.4010848	-79.8228523	hospital
Dr. Sarwat Kamran	4265 Thomas Alton Blvd, Burlington, ON L7M 0M9, Canada	0900-2000	43.40088909999999	-79.82281119999999	hospital
Caressant Care - Arthur Nursing and Retirement Home	Wellington North, ON N0G 1A0, Canada	Unknown	43.8312818	-80.5305127	hospital
Aviva Medical	2951 Walkers Line, Burlington, ON L7M 4Y1, Canada	Unknown	43.3920913	-79.821649	hospital
Thrombosis Place	2951 Walkers Line #300, Burlington, ON L7M 4Y1, Canada	0900-1630	43.392056	-79.821584	hospital
OLDE TOWN MEDICAL CENTRE & PHARMACY	955 Bovaird Dr W, Brampton, ON L6X 5K7, Canada	0900-1900	43.6868415	-79.8064215	hospital
Sanguen Health Centre	29 Young St E, Waterloo, ON N2J 2L4, Canada	0900-1600	43.4686278	-80.5213387	hospital
Cornerstone Health Centre	6 Guelph St, Georgetown, ON L7G 3Y9, Canada	0900-2000	43.65126599999999	-79.9277414	hospital
The Forbes Park Medical Centre	26 Forbes St, Cambridge, ON N3C 2E2, Canada	0900-1800	43.4298236	-80.30704370000001	hospital
Sun Life Financial	227 King St S, Waterloo, ON N2A 4J5, Canada	0800-1700	43.4577841	-80.5168557	insurance_agency
CAA Store - Waterloo	572 King St N, Waterloo, ON N2L 6L3, Canada	1000-1800	43.500177	-80.5301494	insurance_agency
Sun Life Financial	55 Fleming Dr, Cambridge, ON N1T 2A9, Canada	Unknown	43.412273	-80.292445	insurance_agency
The Steele Group Financial & Workplace Services Inc.	1575 Bishop St N #1, Cambridge, ON N1R 7J4, Canada	0830-1630	43.3979267	-80.3093585	insurance_agency
HollisWealth G Ray Danbrook	55 Victoria St N, Kitchener, ON N2H 5B7, Canada	Unknown	43.4538459	-80.49623299999999	insurance_agency
Gore Mutual Insurance Company	252 Dundas St N, Cambridge, ON N1R 5T3, Canada	Unknown	43.362844	-80.3019013	insurance_agency
Sun Life Financial Waterloo	94 Bridgeport Rd E, 2nd Floor, Waterloo, ON N2J 2J9, Canada	0830-1630	43.4711716	-80.51477589999999	insurance_agency
CAA Store - Guelph	1005 Paisley Rd, Guelph, ON N1K 1X6, Canada	1000-1800	43.52415579999999	-80.28783589999999	insurance_agency
Hobbin Brant	35 Harvard Rd, Guelph, ON N1G 3A2, Canada	0930-1730	43.52496649999999	-80.2223751	insurance_agency
Donovan Insurance Brokers Inc	72 Regina St N, Waterloo, ON N2J 2L2, Canada	0830-1630	43.469458	-80.5220609	insurance_agency
CAA Store - Kitchener	655 Fairway Rd S, Kitchener, ON N2C 1X4, Canada	1000-1800	43.4182776	-80.4508985	insurance_agency
Harry Kihs	100 Highland Rd W, Kitchener, ON N2M 3B5, Canada	0900-1700	43.4414839	-80.5020232	insurance_agency
The Co-operators - Drew Hughes Insurance Inc	1151 Victoria St N Unit 3, Kitchener, ON N2B 3C8, Canada	0900-1700	43.4661649	-80.4552956	insurance_agency
Staebler Insurance	871 Victoria St N, Kitchener, ON N2B 3S4, Canada	0800-1700	43.4631339	-80.4656603	insurance_agency
Asif Khan Desjardins Insurance Agent	6970 Lisgar Dr Unit 3A, Mississauga, ON L5N 8C8, Canada	0900-1700	43.5758397	-79.78401269999999	insurance_agency
John Yari Desjardins Insurance Agent	347 Erb St W #2, Waterloo, ON N2L 1W4, Canada	0900-1700	43.45471539999999	-80.5459786	insurance_agency
Sun Life Financial Kitchener	22 Frederick St, Kitchener, ON N2H 6M6, Canada	0830-1630	43.45011290000001	-80.487869	insurance_agency
Jacquie Geall Desjardins Insurance Agent	202-420 Weber St N Ste 202, Waterloo, ON N2L 4E7, Canada	0900-1700	43.48567500000001	-80.528564	insurance_agency
Cowan Insurance Group	151 Charles St W #100, Kitchener, ON N2G 1H6, Canada	Unknown	43.45124119999999	-80.4986447	insurance_agency
Cambridge Insurance Brokers Ltd.	1165 Franklin Blvd, Cambridge, ON N1R 8E1, Canada	0830-1700	43.400167	-80.304119	insurance_agency
Conestoga Insurance Brokers Ltd.	731 King St E, Cambridge, ON N3H 3N8, Canada	0900-1700	43.3956655	-80.3577	insurance_agency
The Co-operators - Cory Young Insurance Group Inc	133 Weber St N Unit 6, Waterloo, ON N2J 3G9, Canada	0900-1700	43.4718309	-80.5154002	insurance_agency
Regal Insurance Brokers	159 Main St, Cambridge, ON N1R 1W5, Canada	0900-1700	43.3586829	-80.3100173	insurance_agency
Jeff Watkin Desjardins Insurance Agent	151 Frobisher Dr Ste 204A, Waterloo, ON N2V 2C9, Canada	0900-1700	43.5056307	-80.5273927	insurance_agency
Angie DeGroot Desjardins Insurance Agent	450 Westheights Dr Unit 17, Kitchener, ON N2N 2B9, Canada	0900-1700	43.41764999999999	-80.53576699999999	insurance_agency
Target Restorations Services	54 Crimea St, Guelph, ON N1H 2Y6, Canada	0800-1700	43.5374012	-80.26175479999999	insurance_agency
Brant Hobbin Desjardins Insurance Agent	107-355 Elmira Rd N, Guelph, ON N1K 1S5, Canada	0900-1700	43.5331912	-80.30562019999999	insurance_agency
IPC Investment Corp	930 Woodlawn Rd W #13, Guelph, ON N1K 1T2, Canada	1000-1400	43.5343306	-80.31828519999999	insurance_agency
BrokerLink	23 Victoria Rd N, Guelph, ON N1E 5G6, Canada	0900-1700	43.5577503	-80.2311867	insurance_agency
Van Allen Insurance Inc	188 Waterloo Ave, Guelph, ON N1H 3J3, Canada	0900-1700	43.5361072	-80.2550314	insurance_agency
Stephenson Don Insurance Ltd	5 Eramosa Rd, Guelph, ON N1E 2L2, Canada	Unknown	43.54932729999999	-80.2503084	insurance_agency
Primerica	149 Queen St S, Kitchener, ON N2G 1W2, Canada	0900-1700	43.4480052	-80.4907647	insurance_agency
The Co-operators - Joseph Balan & Associates Inc	700 Strasburg Rd, Kitchener, ON N2E 2M2, Canada	0900-1700	43.41302830000001	-80.4788413	insurance_agency
Hollingsworth C E Insurance Brokers Ltd	1244 Victoria St N, Kitchener, ON N2B 3C9, Canada	1000-1600	43.468927	-80.451639	insurance_agency
The Co-operators - Alpna Chopra, Agent	50 Westmount Rd N #207, Waterloo, ON N2L 2R5, Canada	0900-1700	43.4616605	-80.53707349999999	insurance_agency
Mumby Insurance Brokers	572 Weber St N, Waterloo, ON N2L 5C6, Canada	0830-1630	43.4958196	-80.5484623	insurance_agency
Programmed Insurance Brokers Inc.	49 Industrial Dr, Elmira, ON N3B 3B1, Canada	0800-1700	43.5851514	-80.5610177	insurance_agency
