Bloomingdale Mennonite Cemetery	1151 Snyders Flats Rd, Bloomingdale, ON N0B 1K0, Canada	Unknown	43.5098294	-80.47106529999999	cemetery
Parklawn Cemetery	750 Fountain St N, Cambridge, ON N3H 4R7, Canada	Unknown	43.4093034	-80.3745943	cemetery
Tri-City Cremation Services	1601 River Rd E #28A, Kitchener, ON N2A 3Y4, Canada	0900-1700	43.4282378	-80.42164319999999	cemetery
Bridgeport Cemetery Memorial Cemetery & Free Church Cemetery	76 Bloomingdale Rd N, Kitchener, ON N2K 1A1, Canada	0800-1600	43.482445	-80.47297999999999	cemetery
Belsyde Cemetery	400 Thistle St, Fergus, ON N1M, Canada, Canada	Unknown	43.7067823	-80.3686913	cemetery
Memory Gardens Funeral Home & Cemetery	2723 Victoria St N, Breslau, ON N0B 1M0, Canada	Unknown	43.4973351	-80.38701770000002	cemetery
Guelph Building Supply	500 Maltby Rd E, Guelph, ON N1L 1G4, Canada	0730-1700	43.500242	-80.1547363	cemetery
Woodlawn Memorial Park	762 Woolwich St, Guelph, ON N1H 3Z1, Canada	0900-1630	43.56238459999999	-80.27742940000002	cemetery
Marymount Cemetery	5400 Sideroad 6 S, Guelph, ON N1H 6J2, Canada	0830-1630	43.56955130000001	-80.2796735	cemetery
Stone Selex Guelph	41 Lewis Rd, Guelph, ON N1H 1E9, Canada	0800-1700	43.5451109	-80.2921461	cemetery
Farnham Cemetery	376-408 Arkell Rd, Puslinch, ON N0B, Canada	Unknown	43.5283391	-80.1802824	cemetery
Parkinson Cemetery	Guelph/Eramosa, ON N1H 6H7, Canada	Unknown	43.6158673	-80.2179541	cemetery
Rockwood Cemetery	Guelph/Eramosa, ON N0B, Canada	Unknown	43.6098587	-80.13196289999999	cemetery
New Hope Cemetery	235 Cooper St, Cambridge, ON N3C 2P1, Canada	0800-1600	43.42892510000001	-80.2990994	cemetery
St. Mary's Cemetery	Cooper St, Cambridge, ON N3C 3A8, Canada	Unknown	43.4277279	-80.29824099999999	cemetery
Everton Cemetery, Eramosa Township	5381 Wellington St, Guelph/Eramosa, ON N0B, Canada	Unknown	43.6655412	-80.1619594	cemetery
St Peter Cemetary	5777 5th Line, Guelph/Eramosa, ON N0B, Canada	Unknown	43.6851016	-80.23780119999999	cemetery
St. Patrick Cemetery Oustic	5777 5th Line, Guelph/Eramosa, ON N0B, Canada, Canada	Unknown	43.68569979999999	-80.2372486	cemetery
Marian Cemetery	7465-7629 Wellington 36, Puslinch, ON N0B 2J0, Canada	Unknown	43.4543675	-80.10876549999999	cemetery
Hagey Cemetery	692-750 Fountain St N, Cambridge, ON N3H 4R7, Canada	Unknown	43.4102339	-80.3741946	cemetery
Cambridge Municipal Cemeteries	750 Fountain St N, Cambridge, ON N3H 4R7, Canada	Unknown	43.403875	-80.37015699999999	cemetery
Farnham Cemetery	Arkell Rd, Arkell, ON N0B, Canada	Unknown	43.528612	-80.1807062	cemetery
Cove Pioneer Cemetery	Milton, ON L0P, Canada	Unknown	43.55748630000001	-80.11974029999999	cemetery
Thorpville Roman Catholic Cemetery	5879 Wellington Rd 7, Guelph, ON N1H 6J2, Canada	Unknown	43.6188096	-80.3491164	cemetery
Johnson-Eramosa Union Cemetery	8149 Side Rd 20, Rockwood, ON N0B, Canada	Unknown	43.65203269999999	-80.2512989	cemetery
Saint Boniface Cemetery	Woolwich, ON N0B 2B0, Canada	Unknown	43.5370616	-80.3945691	cemetery
New Hope Cemetery	Cambridge, ON N3C 2P1, Canada	Unknown	43.4290043	-80.29658669999999	cemetery
Saint Clement's Cemetery	265 Speedsville Rd, Cambridge, ON N3H 5A9, Canada	Unknown	43.407225	-80.3475936	cemetery
Freeport Cemetery	Riverbank Dr, Breslau, ON N0B 1M0, Canada	Unknown	43.4248027	-80.40091749999999	cemetery
Fairview Cemetery	Cobblehill Rd, Halton Hills, ON L7J, Canada	Unknown	43.62418220000001	-80.03986979999999	cemetery
Trinity Bible Chapel	1058 Spitzig Rd, Breslau, ON N0B 1M0, Canada	1115-1245	43.49286600000001	-80.41659949999999	church
Elora Road Christian Fellowship	5696 Wellington Rd 7, Guelph, ON N1H 6J2, Canada	0900-1600	43.6005679	-80.3232237	church
Trinity United Church	400 Stevenson St N, Guelph, ON N1E 5C3, Canada	0830-1430	43.565	-80.2572222	church
River of Life International Fellowship Church	40 Margaret St, Guelph, ON N1E 5R7, Canada	1900-2100	43.5431318	-80.24013719999999	church
Priory Park Baptist Church	8 Torch Ln, Guelph, ON N1G 1V6, Canada	0900-1430	43.51545	-80.243589	church
Royal City Church	50 Quebec St, Guelph, ON N1H 2T4, Canada	Unknown	43.54603959999999	-80.2505422	church
Water Street Church	287 Water St, Guelph, ON N1G 1B6, Canada	0900-1430	43.5302616	-80.2543479	church
Guelph Seventh-day Adventist Church	114 ST LANE, Guelph, ON N1E 2C6, Canada	Unknown	43.5575685	-80.2443845	church
All Saint's Lutheran Anglican Church	210 Silvercreek Pkwy N, Guelph, ON N1H 7P8, Canada	0900-1400	43.542171	-80.28457800000001	church
First Baptist Church	255 Woolwich St, Guelph, ON N1H 3V8, Canada	Unknown	43.54937150000001	-80.2554004	church
Arkell Road Bible Chapel	39 ARKELL, Guelph, ON N1L 1G8, Canada	Unknown	43.51420479999999	-80.197143	church
Crestwicke Baptist Church	400 Speedvale Ave E, Guelph, ON N1E 1N9, Canada	Unknown	43.56874399999999	-80.255174	church
Westminster-ST Paul's Church	206 Victoria Rd N, Guelph, ON N1E 5H8, Canada	Unknown	43.5662273	-80.24480319999999	church
Arkell United Church	600 Arkell Rd, Arkell, ON N0B 1C0, Canada	Unknown	43.5373348	-80.168199	church
Rockwood United Church	119 Harris St, Rockwood, ON N0B 2K0, Canada	Unknown	43.61400980000001	-80.13615159999999	church
Community of Christ - Canadian and Canada East Mission Centre Headquarters	355 Elmira Rd N #129, Guelph, ON N1K 1S5, Canada	0900-1600	43.533743	-80.30503999999999	church
Community of Christ - Guelph Congregation	8 Mitchell St, Guelph, ON N1E 4J1, Canada	1000-1100	43.55029589999999	-80.2508568	church
Spiritwind Christian Centre	100 Crimea St, Guelph, ON N1H 2Y5, Canada	Unknown	43.53714249999999	-80.26241189999999	church
Riverside Commuity Reformed Church	79 Speedvale Ave E, Guelph, ON N1E 1M3, Canada	Unknown	43.56011659999999	-80.26527970000001	church
St John's Anglican Church	112 Guelph St, Rockwood, ON N0B 2K0, Canada	Unknown	43.6180717	-80.1441972	church
Holy Rosary Church	175 Emma St, Guelph, ON N1E 1V6, Canada	Unknown	43.5648527	-80.25282340000001	church
Guelph Bible Chapel	491 Waterloo Ave, Guelph, ON N1H 3K4, Canada	Unknown	43.5289597	-80.2638226	church
Southside Church	115 Cedarvale Ave, Guelph, ON N1E 7K2, Canada	Unknown	43.5603184	-80.2227777	church
St. James Anglican Church	520 Ellis Rd, Cambridge, ON N3C 0E6, Canada	0900-1600	43.4276165	-80.2949845	church
Spiritwind Christian Centre	100 Crimea St, Guelph, ON N1H 2Y6, Canada	Unknown	43.53701270000001	-80.26231829999999	church
Hespeler Baptist Church	76 Adam St, Cambridge, ON N3C 2K5, Canada	Unknown	43.4294996	-80.3085143	church
Presbyterian Church of Rockwood	262 Main St S, Rockwood, ON N0B 2K0, Canada	Unknown	43.6152565	-80.13981319999999	church
Chinese Alliance Church	31 Tannery St W, Cambridge, ON N3C 1H2, Canada	Unknown	43.4299575	-80.3108213	church
Lakeside Downtown	75 Norfolk St, Guelph, ON N1H 2W6, Canada	0830-1600	43.5446896	-80.2509011	church
Sugarbush Christian Church	PO BOX 31118 WILLOW WEST, Guelph, ON N1H 8K1, Canada	1100-1530	43.5432721	-80.2565577	church
Freedom House Church & healing Centre	500 Willow Rd, Guelph, ON N1H 7G4, Canada	Unknown	43.533084	-80.2877488	church
Guelph Christian Life Church	3 Watson Rd S, Guelph, ON N1L 1E3, Canada	1900-2000	43.56422529999999	-80.2060674	church
St. Philopater Church	40 Wilbert St, Guelph, ON N1K 0A3, Canada	Unknown	43.5438333	-80.31654759999999	church
Calvary Baptist Church	454 Arkell Rd, Guelph, ON N1L 0J4, Canada	0900-1300	43.5307806	-80.1784527	church
Cross Roads Memorial Church	4614 Wellington Rd 32, Guelph, ON N1H 6J3, Canada	Unknown	43.4606777	-80.27350369999999	church
Stone United Church	5370 Fourth Line, Guelph/Eramosa, ON N0B, Canada	1900-2030	43.6360624	-80.1941573	church
Salvation Army (The)	18 Tannery St E, Cambridge, ON N3C 2B9, Canada	Unknown	43.43091159999999	-80.3089123	church
Sacred Heart Parish	238 Main St N, Guelph/Eramosa, ON N0B, Canada	1100-1200	43.6220726	-80.1484988	church
Saint Luke's United Church	1620 Franklin Blvd, Cambridge, ON N3C 1P2, Canada	Unknown	43.424597	-80.310934	church
Wanner Mennonite Church	1725 Beaverdale Rd.(RR #21), Cambridge, ON N3C 2V3, Canada	0900-1400	43.4322762	-80.3361365	church
RCCG - Habitation Of Peace	1700 Kramp Rd, Breslau, ON N0B 1M0, Canada	1900-2030	43.48992210000001	-80.3943196	church
Bethany United Church	6092 4 Line E, Elora, ON N0B 1S0, Canada	0900-1500	43.623494	-80.4010745	church
Mill Crossing Church	On the corner of 54 Guelph Avenue and, Milling Rd Unit #1, Cambridge, ON N3C 1A3, Canada	0800-1600	43.4329845	-80.31139660000001	church
Breslau Mennonite Church	226 Woolwich St S, Breslau, ON N0B 1M0, Canada	Unknown	43.47107869999999	-80.4114653	church
Breslau Evangelical Missionary Church	102 Woolwich St S, Breslau, ON N0B 1M0, Canada	Unknown	43.477367	-80.414737	church
Morriston United Church	22 Victoria St, Morriston, ON N0B 2C0, Canada	Unknown	43.4464444	-80.11641469999999	church
Knox Presbyterian Church-Crieff	7156 Concession 1, Puslinch, ON N0B 2J0, Canada	Unknown	43.423869	-80.1507821	church
Slavic Gospel Association	766 Old Hespeler Rd #204, Cambridge, ON N3H 5L8, Canada	Unknown	43.4123707	-80.3304062	church
St. Peter's Church	8404, 5th Line, Guelph/Eramosa, ON N0B 1J0, Canada	Unknown	43.69753579999999	-80.25492679999999	church
Nassagaweya Presbyterian Church	3097 15 Side Rd, Campbellville, ON L0P 1B0, Canada	Unknown	43.5278994	-80.0338056	church
Kitchener East Presbyterian Church	10 Zeller Dr, Kitchener, ON N2A 4A8, Canada	Unknown	43.45059250000001	-80.4236792	church
Eagle Street Christian Fellowship	950 Eagle St N, Cambridge, ON N3H 1C4, Canada	Unknown	43.40419199999999	-80.351638	church
Church of Scientology Cambridge	1305 Bishop St N, Cambridge, ON N1R 6Z2, Canada	0900-2200	43.3953514	-80.3264778	church
Preston Mennonite Church	791 RD CONC, Cambridge, ON N3H 4L1, Canada	Unknown	43.3992525	-80.3455072	church
Basilica of Our Lady Immaculate	28 Norfolk St, Guelph, ON N1H 4H8, Canada	0900-1630	43.5430194	-80.2516308	church
Cambridge Christian Center	1303 Michael Crescent, Cambridge, ON N3H 2R1, Canada	Unknown	43.3946887	-80.3382014	church
Riverside Presbyterian Church	465 Avenue Rd, Cambridge, ON N1R 5S4, Canada	1730-1900	43.3834709	-80.2889675	church
Cambridge Christadelphians	35 International Village Dr, Cambridge, ON N1R 7M5, Canada	Unknown	43.38968999999999	-80.31881299999999	church
Riverside ARP Church	465 Avenue Rd, Cambridge, ON N1R 5S4, Canada	1730-1900	43.3837255	-80.28923259999999	church
Avenue Road Baptist Church	465 Avenue Rd, Cambridge, ON N1R 5S4, Canada	0830-1230	43.38360230000001	-80.2889679	church
Township Of Guelph/Eramosa	8348 Wellington Rd 124, Rockwood, ON N0B 2K0, Canada	0830-1630	43.6440923	-80.1914685	city_hall
County of Wellington	74 Woolwich St, Guelph, ON N1H 3T9, Canada	Unknown	43.5472658	-80.2480381	city_hall
Foot Locker	435 Stone Rd W Space C4, Guelph, ON N1G 3X6, Canada	1100-1900	43.5199047	-80.2339114	clothing_store
Stag Shop - Adult Sex Store	561 Hespeler Rd Unit 1C, Cambridge, ON N1R 6J4, Canada	1100-1900	43.4038909	-80.32555409999999	clothing_store
Dynamite	435 Stone Rd W N11, Guelph, ON N1G 2X6, Canada	1000-2100	43.51602829999999	-80.2390073	clothing_store
Value Village	214 Silvercreek Pkwy N, Guelph, ON N1H 7P8, Canada	1100-1900	43.5424312	-80.28518	clothing_store
Royal Distributing Inc	925 Woodlawn Rd W, Guelph, ON N1K 1B7, Canada	0900-1800	43.535956	-80.3185185	clothing_store
Urban Planet	50 Sportsworld Drive Unit #e1, 07 08/09, Kitchener, ON N2P 0A4, Canada	1100-1900	43.4096196	-80.3943299	clothing_store
Gap Factory	28 Pinebush Rd, Cambridge, ON N1R 8K5, Canada	1100-1900	43.4127139	-80.3252275	clothing_store
Len's Mill Store	50 Groh Ave, Cambridge, ON N3C 1Y9, Canada	0900-1700	43.41919300000001	-80.322994	clothing_store
Bluenotes	355 Hespeler Rd Unit #102, Cambridge, ON N1R 6B3, Canada	1100-1900	43.3942081	-80.32080289999999	clothing_store
Grey Rock Clothing Co.	29 Quebec St, Guelph, ON N1H 2T1, Canada	Unknown	43.5454929	-80.2508806	clothing_store
Hudson's Bay	355 Hespeler Rd, Cambridge, ON N1R 6B3, Canada	1200-1700	43.3946405	-80.32101759999999	clothing_store
Shop B	38 Quebec St, Guelph, ON N1H 2T4, Canada	1000-1730	43.5457251	-80.2506926	clothing_store
Suzy Shier	70 Pinebush Rd Unit #4, Cambridge, ON N1R 8K5, Canada	0930-2100	43.41148520000001	-80.3204402	clothing_store
Creme Couture	INSIDE The Old Quebec Street Shoppes 55 Wyndham Street North Unit T9/T10, Guelph, ON N1H 7T8, Canada	1000-1800	43.5460188	-80.24840789999999	clothing_store
Reitmans	50 Pinebush Rd, Cambridge, ON N1R 8K5, Canada	1100-1900	43.4103571	-80.32209399999999	clothing_store
LE CHÂTEAU	Stone Road Mall, 435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1100-1900	43.51867379999999	-80.2379677	clothing_store
Tommy Hilfiger	34 Pinebush Rd, Cambridge, ON N1R 8K5, Canada	1100-1900	43.410266	-80.3245312	clothing_store
Value Village	480 Hespeler Rd, Cambridge, ON N1R 7R9, Canada	1100-1900	43.39773619999999	-80.3266289	clothing_store
RW&CO.	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1000-2100	43.51602829999999	-80.2390073	clothing_store
Pro Hockey Life Kitchener	50 Sportsworld Crossing Road, Kitchener, ON N2P 0A4, Canada	1100-1900	43.40983559999999	-80.39502039999999	clothing_store
Tip Top (Tailors since 1909)	435 Stone Rd W Unit M7, Guelph, ON N1G 2X6, Canada	1100-1900	43.5194104	-80.2371206	clothing_store
Once Upon A Child- Now online!!	600 Hespeler Rd, Cambridge, ON N1R 8H2, Canada	0900-2100	43.4050868	-80.3292578	clothing_store
Northern Reflections	Stone Road Mall, 435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1000-2100	43.5182564	-80.2387387	clothing_store
Smitten Apparel	259 Grange Rd, Guelph, ON N1E 6R5, Canada	0900-1800	43.5572051	-80.23007899999999	clothing_store
Addition Elle	49 Woodlawn Rd W, Guelph, ON N1H 1G8, Canada	1100-1900	43.5632331	-80.2830159	clothing_store
Kennedy Park	13 Quebec St, Guelph, ON N1H 2T1, Canada	1200-1700	43.5453942	-80.2512758	clothing_store
Giant Tiger	927 King St E, Cambridge, ON N3H 3P4, Canada	0900-2000	43.39432	-80.355066	clothing_store
FreeStyle dance & fitness wear	25 Victoria Rd N #7, Guelph, ON N1E 5G6, Canada	1400-1800	43.5580437	-80.23090169999999	clothing_store
Nike Factory Store	4326 King St E, Kitchener, ON N2P 2G5, Canada	1100-1900	43.4086572	-80.3968345	clothing_store
Sidonio's Custom Men's Shop	186 Norfolk St, Guelph, ON N1H 4K2, Canada	1100-1600	43.547764	-80.25476599999999	clothing_store
Peggy’s	55 Wyndham St N, Guelph, ON N1H 6P6, Canada	1000-1730	43.5460188	-80.24840789999999	clothing_store
Projoy Sportswear	530 Governors Rd, Guelph, ON N1K 1E3, Canada	0900-1700	43.5342195	-80.324422	clothing_store
The Patch	31 Wyndham St N, Guelph, ON N1H 4E5, Canada	1000-1800	43.5453727	-80.2482374	clothing_store
Vivah Jewellery	Stone Road Mall 435 Stoneroad West #V5, Guelph, ON N1G 2X6, Canada	1000-2100	43.518267	-80.238754	clothing_store
K 9 Karma Boutique	72 Brant Ave, Guelph, ON N1E 1G1, Canada	0900-1800	43.5786111	-80.2522222	clothing_store
Zack's	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1000-2100	43.51827470000001	-80.2387533	clothing_store
Black Dog Designs	139 Scots Ln, Rockwood, ON N0B 2K0, Canada	Unknown	43.6103828	-80.1270144	clothing_store
Fin-Print Inc.	101 Malcolm Rd, Guelph, ON N1K 1A8, Canada	0800-1630	43.5363421	-80.3230384	clothing_store
Outpost	175 Woolwich St, Guelph, ON N1H 3V4, Canada	1100-1800	43.5483942	-80.2525361	clothing_store
Style On The Go	259 Woolwich St, Guelph, ON N1H 3V8, Canada	1000-1700	43.5494923	-80.2557199	clothing_store
Harmony By Earthwinds	35 Wyndham St N, Guelph, ON N1H 4E4, Canada	1200-1800	43.5454295	-80.2484802	clothing_store
The Modern Bride	15 Wyndham St N 3rd Floor, Guelph, ON N1H 4E4, Canada	1200-2000	43.5450315	-80.2480964	clothing_store
Pod	50 Carden St, Guelph, ON N1H 3A2, Canada	1100-1500	43.5441371	-80.2484131	clothing_store
Yellow Birch - Babywearing & Cloth Diapers	Kirkland St, Guelph, ON N1H 4Y1, Canada	Unknown	43.5464825	-80.260369	clothing_store
Print T's	91 Duke St Unit C, Guelph, ON N1E 5L1, Canada	Unknown	43.54592299999999	-80.239494	clothing_store
Stag Shop - Adult Sex Store	23 Wellington St E, Guelph, ON N1H 3R7, Canada	1100-1900	43.5418069	-80.2436181	clothing_store
Beauty Boutique by Shoppers Drug Mart	375 Eramosa Rd, Guelph, ON N1E 2N1, Canada	0800-0000	43.5609264	-80.2486484	clothing_store
Once Upon a Child	666 Woolwich St, Guelph, ON N1H 7G5, Canada	1000-1800	43.55841640000001	-80.2696859	clothing_store
VTR Uniforms	199 Victoria Rd S, Guelph, ON N1E 6T9, Canada	0900-1700	43.5522437	-80.2249788	clothing_store
Fleuristic Garden and Flower Studio	739 Woolwich St, Guelph, ON N1H 3Z2, Canada	1000-1600	43.5635791	-80.274221	clothing_store
Winners	130 Silvercreek Pkwy N, Guelph, ON N1H 7Y5, Canada	1100-2000	43.5397322	-80.2818592	clothing_store
Style Encore Guelph	170 Silvercreek Pkwy N, Guelph, ON N1H 7P7, Canada	1200-1700	43.540558	-80.282467	clothing_store
Plato's Closet Guelph	170 Silvercreek Pkwy N #7, Guelph, ON N1H 7P7, Canada	1200-1900	43.5402388	-80.28256189999999	clothing_store
Reitmans	49 Woodlawn Rd W, Guelph, ON N1H 1G8, Canada	1100-1900	43.5632173	-80.2830524	clothing_store
Ricki's	49 Woodlawn Rd W Unit H - 106, Guelph, ON N1H 1G8, Canada	1100-1900	43.56347419999999	-80.2834309	clothing_store
Mark's	498 Edinburgh Road S Edinburgh Market Place, Building C, Guelph, ON N1G 4Z1, Canada	1100-1800	43.5219737	-80.2341354	clothing_store
Instant Imprints	221 Woodlawn Rd W B6, Guelph, ON N1H 8P4, Canada	0900-1730	43.55503640000001	-80.2928862	clothing_store
Stars Men's Shops	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1000-2100	43.51905319999999	-80.2377399	clothing_store
OshKosh B'gosh	435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1100-1900	43.518533	-80.238557	clothing_store
Carter's	Stone Road Mall, 435 Stone Rd W, Guelph, ON N1G 2X6, Canada	1100-1900	43.5187137	-80.2375551	clothing_store
The Corner Stone Store	17-370 Stone Rd W, Guelph, ON N1G 4V9, Canada	0900-1930	43.51634079999999	-80.2365444	convenience_store
Rexall	265 Eramosa Rd, Guelph, ON N1E 2M7, Canada	0900-2100	43.5572785	-80.2483385	convenience_store
Little Short Stop	494 York Rd, Guelph, ON N1E 3J4, Canada	Unknown	43.5523234	-80.22386999999999	convenience_store
Little Short Stop	113 Silvercreek Pkwy N, Guelph, ON N1H 3T3, Canada	0900-2100	43.540876	-80.2789353	convenience_store
Circle K	926 Paisley Rd, Guelph, ON N1K 1X5, Canada	Unknown	43.5258534	-80.2849086	convenience_store
Little Short Stop	666 Woolwich St, Guelph, ON N1H 7G5, Canada	0600-2300	43.5587834	-80.2700145	convenience_store
Hasty Market	59 Stevenson St N, Guelph, ON N1E 5A3, Canada	0800-2000	43.5550501	-80.2370889	convenience_store
Little Short Stop	61 Willow Rd, Guelph, ON N1H 1W3, Canada	Unknown	43.5444069	-80.2741084	convenience_store
Petro-Canada	585 Eramosa Rd, Guelph, ON N1E 2N4, Canada	Unknown	43.5682759	-80.247331	convenience_store
ANYTIME CONVENIENCE	484 Woodlawn Rd E, Guelph, ON N1E 1B9, Canada	0600-0000	43.5779119	-80.2608987	convenience_store
Jim's Vapes and Smoke Store	255 Woodlawn Rd W, Guelph, ON N1H 8J1, Canada	0900-1700	43.5530012	-80.2956728	convenience_store
Hasty Market	320 Eastview Rd, Guelph, ON N1E 0L2, Canada	0800-2200	43.5787855	-80.2246223	convenience_store
Petro-Canada	80 Imperial Rd S, Guelph, ON N1K 2A1, Canada	Unknown	43.52548609999999	-80.2862691	convenience_store
Pioneer Energy	5471 ON-6, Guelph, ON N1H 6J2, Canada	0600-2300	43.5772614	-80.2862032	convenience_store
Shopper's Mart	Guelph, ON N1G 3A6, Canada	Unknown	43.5118145	-80.2538009	convenience_store
Petro-Canada	415 Woodlawn Rd W, Guelph, ON N1H 7M1, Canada	Unknown	43.5447222	-80.3063889	convenience_store
Hasty Market	210 Kortright Rd W, Guelph, ON N1G 4X4, Canada	0700-2300	43.5127983	-80.220564	convenience_store
Petro-Canada	7017 Wellington Rd #124, Guelph, ON N1H 6J3, Canada	0700-2000	43.487544	-80.287148	convenience_store
Pioneer Energy	2900 Victoria St N, Breslau, ON N0B 1M0, Canada	Unknown	43.5031337	-80.3801873	convenience_store
Little Short Stop	900 Jamieson Pkwy, Cambridge, ON N3C 4N6, Canada	Unknown	43.4246734	-80.2855609	convenience_store
Pioneer Energy	256 Brock Rd S, Guelph, ON N1H 6H9, Canada	Unknown	43.4587874	-80.1317557	convenience_store
Petro-Canada	292 Brock Rd S, Guelph, ON N1H 6H9, Canada	Unknown	43.4569	-80.1291	convenience_store
Petro-Canada	900 Jamieson Pkwy, Cambridge, ON N3C 4N6, Canada	Unknown	43.42444589999999	-80.285142	convenience_store
Shell	315 Brock Rd S, Guelph, ON N1H 6H9, Canada	Unknown	43.4557296	-80.1288199	convenience_store
Little Short Stop	209 Pinebush Rd, Cambridge, ON N1R 7H8, Canada	Unknown	43.41102479999999	-80.3093413	convenience_store
Shell	209 Pinebush Rd, Cambridge, ON N1R 7H8, Canada	Unknown	43.41117649999999	-80.3088125	convenience_store
Hasty Market	500 Can-Amera Pkwy Unit- H, Cambridge, ON N1T 0A2, Canada	0700-2200	43.4057792	-80.28542139999999	convenience_store
Petro-Canada	10779 Guelph Line, Campbellville, ON L0P 1B0, Canada	0530-2300	43.52501090000001	-80.0359359	convenience_store
Little Short Stop	95 Saginaw Pkwy, Cambridge, ON N1T 1W2, Canada	Unknown	43.3910898	-80.3009703	convenience_store
Hasty Market	535 Saginaw Pkwy, Cambridge, ON N1T 2A6, Canada	0700-2200	43.38981510000001	-80.2822309	convenience_store
7-Eleven	328 Speedvale Ave E, Guelph, ON N1E 1N5, Canada	Unknown	43.5667033	-80.2581014	convenience_store
Little Short Stop	350 Hespeler Rd, Cambridge, ON N1R 6J6, Canada	0600-2300	43.3912129	-80.32367339999999	convenience_store
Shell	777 Tower St S, Fergus, ON N1M 2R2, Canada	0700-2200	43.6976648	-80.3704095	convenience_store
Mac's	30 Glamis Rd, Cambridge, ON N1R 7H5, Canada	0700-0000	43.3816247	-80.3059736	convenience_store
Ministop	1120 Victoria St N, Kitchener, ON N2B 3T2, Canada	0800-2100	43.46681429999999	-80.4586875	convenience_store
Quick Pick Variety - UHaul	735 Tower St S, Fergus, ON N1M 2R2, Canada	0600-2300	43.69865879999999	-80.3720146	convenience_store
Rexall	55 Wyndham St N, Guelph, ON N1H 7T8, Canada	0900-2000	43.5464831	-80.24633419999999	convenience_store
Petro-Canada	4319 King St E, Kitchener, ON N2P 2E9, Canada	Unknown	43.4080139	-80.3980151	convenience_store
Rexall	666 Woolwich St #140, Guelph, ON N1H 7G5, Canada	0900-2200	43.5582773	-80.2696571	convenience_store
Shell	4195 King St E, Kitchener, ON N2P 2E8, Canada	Unknown	43.4108609	-80.400893	convenience_store
Little Short Stop	501 Krug St, Kitchener, ON N2B 1L3, Canada	0600-2200	43.4570452	-80.46062710000001	convenience_store
Willow Smoke & Gift	130 Silvercreek Pkwy N, Guelph, ON N1H 3T2, Canada	0900-2000	43.5402025	-80.28186	convenience_store
Little Short Stop	3014 King St E, Kitchener, ON N2A 1B3, Canada	Unknown	43.4285779	-80.4315197	convenience_store
Petro-Canada	109 Silvercreek Pkwy N, Guelph, ON N1H 6S4, Canada	Unknown	43.5394202	-80.2787742	convenience_store
Shell	145 Speedvale Ave W, Guelph, ON N1H 1K5, Canada	Unknown	43.5520066	-80.277727	convenience_store
Shell	987 Gordon St, Guelph, ON N1G 4W3, Canada	Unknown	43.5214367	-80.2120637	convenience_store
Mr Variety	20 Woodlawn Rd E, Guelph, ON N1H 1G7, Canada	0900-2100	43.5673006	-80.27574240000001	convenience_store
Royal Variety	68 Macdonell St, Guelph, ON N1H 2Z6, Canada	0700-2230	43.5450084	-80.2479644	convenience_store
Circle K	987 Gordon St, Guelph, ON N1G 4W3, Canada	Unknown	43.52126680000001	-80.2121366	convenience_store
7-Eleven	585 Eramosa Rd, Guelph, ON N1E 2N4, Canada	Unknown	43.56808059999999	-80.2473553	convenience_store
Sai Variety Store	183 Woolwich St, Guelph, ON N1H 3V6, Canada	0900-2100	43.5484291	-80.25273	convenience_store
World News Plus	55 Wyndham St N, Guelph, ON N1H 7T8, Canada	0900-1800	43.5458074	-80.2485547	convenience_store
Park Mall Convenience	2 Quebec St, Guelph, ON N1H 4J7, Canada	0900-2200	43.5456899	-80.25202490000001	convenience_store
MacDonell Variety	67 Macdonell St, Guelph, ON N1H 2Z7, Canada	1030-2130	43.5448262	-80.247534	convenience_store
Sun's Convenience	262 Eramosa Rd, Guelph, ON N1E 2M6, Canada	0900-2100	43.5574878	-80.2495509	convenience_store
Little Short Stop	90 Gordon St, Guelph, ON N1H 4H6, Canada	Unknown	43.54091280000001	-80.2434627	convenience_store
Pioneer Convenience Store	245 Edinburgh Rd N, Guelph, ON N1H 5S2, Canada	Unknown	43.544237	-80.2668061	convenience_store
Hasty Market	196 Waterloo Ave, Guelph, ON N1H 3J3, Canada	0700-2200	43.5358216	-80.2553894	convenience_store
Grange Convenience	23 Victoria Rd N, Guelph, ON N1E 5G6, Canada	0630-2130	43.5577318	-80.2313954	convenience_store
Willow Convenience	40 Willow Rd, Guelph, ON N1H 1W2, Canada	0800-2200	43.544373	-80.272268	convenience_store
Ontario Superior Court of Justice	74 Woolwich St, Guelph, ON N1H 3T9, Canada	0930-1700	43.5472658	-80.2480381	courthouse
Guelph Provincial Offences Court	59 Carden St, Guelph, ON N1H 2Z9, Canada	0830-1630	43.54393210000001	-80.24779420000002	courthouse
Dr. Mindy Pho, Heritage Periodontics	1453 Gordon St #101, Guelph, ON N1L 1C9, Canada	0800-1700	43.510699	-80.1965268	dentist
Oracare Dental	31 Farley Dr, Guelph, ON N1L 0B7, Canada	1100-1500	43.5030075	-80.18782159999999	dentist
